batter_name,age,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HBP,GB,SO,GDP,BU,fly,year,salary,war,year_born,hand2,cp,tp,1B,FBP,avg,OBP,SLG,OPS,p_year,YAB,YOPS
문선재,25.0,103.0,245.0,212.0,27.0,48.0,13.0,1.0,5.0,78.0,27.0,9.0,6.0,23.0,3.0,0.0,54.0,4.0,6.0,1.0,2015,6500,-0.995,1990-05-20,우투우타,좌익수,1루수,29.0,26.0,0.226,0.31,0.368,0.6779999999999999,2016,111.0,0.885
문선재,26.0,52.0,127.0,111.0,28.0,32.0,3.0,2.0,7.0,60.0,16.0,5.0,0.0,10.0,0.0,0.0,29.0,1.0,5.0,1.0,2016,6500,1.1740000000000002,1990-05-20,우투우타,좌익수,1루수,20.0,10.0,0.28800000000000003,0.344,0.541,0.885,2017,92.0,0.746
문선재,27.0,35.0,107.0,92.0,17.0,24.0,6.0,1.0,2.0,38.0,14.0,0.0,3.0,10.0,1.0,0.0,24.0,0.0,2.0,2.0,2017,8000,0.249,1990-05-20,우투우타,좌익수,1루수,15.0,11.0,0.261,0.33299999999999996,0.413,0.746,2018,6.0,0.33399999999999996
문선재,28.0,2.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2018,7000,-0.21600000000000005,1990-05-20,우투우타,좌익수,1루수,1.0,0.0,0.16699999999999998,0.16699999999999998,0.16699999999999998,0.33399999999999996,2019,49.0,0.6419999999999999
나지완,23.0,73.0,239.0,200.0,25.0,59.0,12.0,1.0,6.0,91.0,30.0,1.0,2.0,28.0,6.0,1.0,44.0,2.0,1.0,4.0,2008,2400,1.838,1985-05-19,우투우타,지명타자,지명타자,40.0,34.0,0.295,0.391,0.455,0.8460000000000001,2009,384.0,0.8420000000000001
나지완,24.0,128.0,457.0,384.0,58.0,101.0,12.0,0.0,23.0,182.0,73.0,4.0,1.0,58.0,8.0,3.0,90.0,9.0,3.0,4.0,2009,3800,2.36,1985-05-19,우투우타,지명타자,지명타자,66.0,66.0,0.263,0.368,0.474,0.8420000000000001,2010,316.0,0.7350000000000001
나지완,25.0,109.0,384.0,316.0,42.0,68.0,11.0,0.0,15.0,124.0,53.0,3.0,2.0,45.0,18.0,1.0,82.0,9.0,2.0,3.0,2010,10000,0.54,1985-05-19,우투우타,지명타자,지명타자,42.0,63.0,0.215,0.34299999999999997,0.392,0.7350000000000001,2011,291.0,0.903
나지완,26.0,85.0,331.0,291.0,41.0,88.0,9.0,0.0,18.0,151.0,66.0,0.0,1.0,35.0,4.0,0.0,63.0,4.0,0.0,1.0,2011,9000,2.59,1985-05-19,우투우타,지명타자,지명타자,61.0,39.0,0.302,0.384,0.519,0.903,2012,398.0,0.782
나지완,27.0,124.0,480.0,398.0,40.0,109.0,17.0,1.0,11.0,161.0,56.0,7.0,3.0,56.0,13.0,4.0,93.0,9.0,8.0,5.0,2012,12500,3.1710000000000003,1985-05-19,우투우타,지명타자,지명타자,80.0,69.0,0.27399999999999997,0.377,0.405,0.782,2013,435.0,0.868
나지완,28.0,125.0,522.0,435.0,57.0,125.0,18.0,0.0,21.0,206.0,96.0,7.0,3.0,62.0,18.0,1.0,111.0,12.0,1.0,5.0,2013,15000,4.23,1985-05-19,우투우타,지명타자,지명타자,86.0,80.0,0.287,0.39399999999999996,0.474,0.868,2014,398.0,0.914
나지완,29.0,118.0,470.0,398.0,64.0,124.0,22.0,0.0,19.0,203.0,79.0,3.0,3.0,54.0,12.0,4.0,97.0,9.0,0.0,6.0,2014,20000,2.376,1985-05-19,우투우타,지명타자,지명타자,83.0,66.0,0.312,0.40399999999999997,0.51,0.914,2015,304.0,0.753
나지완,30.0,116.0,368.0,304.0,34.0,77.0,16.0,0.0,7.0,114.0,31.0,3.0,1.0,46.0,16.0,3.0,79.0,10.0,0.0,2.0,2015,20000,-0.14400000000000002,1985-05-19,우투우타,지명타자,지명타자,54.0,62.0,0.253,0.37799999999999995,0.375,0.753,2016,380.0,1.022
나지완,31.0,118.0,486.0,380.0,84.0,117.0,21.0,2.0,25.0,217.0,90.0,6.0,3.0,85.0,17.0,1.0,90.0,8.0,0.0,4.0,2016,20000,3.695,1985-05-19,우투우타,지명타자,지명타자,69.0,102.0,0.308,0.451,0.5710000000000001,1.022,2017,459.0,0.939
나지완,32.0,137.0,551.0,459.0,85.0,138.0,20.0,3.0,27.0,245.0,94.0,1.0,1.0,62.0,23.0,0.0,105.0,10.0,0.0,7.0,2017,60000,3.457,1985-05-19,우투우타,지명타자,지명타자,88.0,85.0,0.301,0.405,0.534,0.939,2018,317.0,0.951
나지완,33.0,114.0,379.0,317.0,50.0,86.0,18.0,0.0,26.0,182.0,78.0,0.0,0.0,38.0,19.0,2.0,81.0,14.0,0.0,5.0,2018,60000,2.458,1985-05-19,우투우타,지명타자,지명타자,42.0,57.0,0.271,0.377,0.574,0.951,2019,129.0,0.665
최형우,25.0,126.0,440.0,384.0,68.0,106.0,24.0,0.0,19.0,187.0,71.0,3.0,0.0,48.0,6.0,2.0,76.0,9.0,0.0,2.0,2008,5000,3.517,1983-12-16,우투좌타,지명타자,좌익수,63.0,54.0,0.276,0.364,0.48700000000000004,0.851,2009,415.0,0.883
최형우,26.0,113.0,481.0,415.0,70.0,118.0,24.0,0.0,23.0,211.0,83.0,1.0,2.0,53.0,9.0,4.0,60.0,12.0,1.0,3.0,2009,10000,2.974,1983-12-16,우투좌타,지명타자,좌익수,71.0,62.0,0.284,0.375,0.508,0.883,2010,420.0,0.9129999999999999
최형우,27.0,121.0,506.0,420.0,71.0,117.0,29.0,1.0,24.0,220.0,97.0,4.0,0.0,71.0,8.0,5.0,91.0,13.0,2.0,5.0,2010,13500,4.274,1983-12-16,우투좌타,지명타자,좌익수,63.0,79.0,0.27899999999999997,0.389,0.524,0.9129999999999999,2011,480.0,1.044
최형우,28.0,133.0,571.0,480.0,80.0,163.0,37.0,3.0,30.0,296.0,118.0,4.0,3.0,76.0,5.0,15.0,88.0,8.0,0.0,10.0,2011,18500,7.636,1983-12-16,우투좌타,지명타자,좌익수,93.0,81.0,0.34,0.42700000000000005,0.617,1.044,2012,461.0,0.7729999999999999
최형우,29.0,125.0,531.0,461.0,51.0,125.0,27.0,1.0,14.0,196.0,77.0,2.0,1.0,55.0,5.0,3.0,76.0,20.0,0.0,10.0,2012,30000,3.205,1983-12-16,우투좌타,지명타자,좌익수,83.0,60.0,0.271,0.348,0.425,0.7729999999999999,2013,511.0,0.8959999999999999
최형우,30.0,128.0,573.0,511.0,80.0,156.0,28.0,0.0,29.0,271.0,98.0,2.0,1.0,47.0,7.0,1.0,91.0,5.0,0.0,8.0,2013,28000,4.9110000000000005,1983-12-16,우투좌타,지명타자,좌익수,99.0,54.0,0.305,0.366,0.53,0.8959999999999999,2014,430.0,1.075
최형우,31.0,113.0,493.0,430.0,92.0,153.0,33.0,0.0,31.0,279.0,100.0,4.0,2.0,50.0,7.0,1.0,62.0,11.0,0.0,6.0,2014,45000,5.334,1983-12-16,우투좌타,지명타자,좌익수,89.0,57.0,0.35600000000000004,0.426,0.649,1.075,2015,547.0,0.965
최형우,32.0,144.0,637.0,547.0,94.0,174.0,33.0,1.0,33.0,308.0,123.0,2.0,5.0,73.0,9.0,7.0,101.0,13.0,0.0,8.0,2015,70000,4.863,1983-12-16,우투좌타,지명타자,좌익수,107.0,82.0,0.318,0.402,0.563,0.965,2016,519.0,1.115
최형우,33.0,138.0,618.0,519.0,99.0,195.0,46.0,2.0,31.0,338.0,144.0,2.0,2.0,83.0,9.0,8.0,83.0,12.0,0.0,7.0,2016,70000,7.959,1983-12-16,우투좌타,지명타자,좌익수,116.0,92.0,0.376,0.46399999999999997,0.6509999999999999,1.115,2017,514.0,1.026
최형우,34.0,142.0,629.0,514.0,98.0,176.0,36.0,3.0,26.0,296.0,120.0,0.0,1.0,96.0,11.0,8.0,82.0,15.0,0.0,8.0,2017,150000,6.674,1983-12-16,우투좌타,지명타자,좌익수,111.0,107.0,0.342,0.45,0.5760000000000001,1.026,2018,528.0,0.963
최형우,35.0,143.0,609.0,528.0,92.0,179.0,34.0,1.0,25.0,290.0,103.0,3.0,0.0,66.0,7.0,7.0,87.0,17.0,0.0,8.0,2018,150000,4.367,1983-12-16,우투좌타,지명타자,좌익수,119.0,73.0,0.33899999999999997,0.414,0.5489999999999999,0.963,2019,456.0,0.8979999999999999
김호령,23.0,103.0,283.0,257.0,31.0,56.0,10.0,2.0,1.0,73.0,21.0,11.0,2.0,15.0,5.0,0.0,83.0,2.0,6.0,0.0,2015,6000,0.851,1992-04-30,우투우타,중견수,중견수,43.0,20.0,0.218,0.27399999999999997,0.284,0.5579999999999999,2016,453.0,0.706
김호령,24.0,124.0,514.0,453.0,72.0,121.0,18.0,3.0,8.0,169.0,41.0,19.0,10.0,36.0,10.0,0.0,104.0,7.0,13.0,2.0,2016,6000,1.64,1992-04-30,우투우타,중견수,중견수,92.0,46.0,0.267,0.33299999999999996,0.373,0.706,2017,90.0,0.732
이현곤,22.0,52.0,122.0,113.0,11.0,29.0,7.0,1.0,3.0,47.0,12.0,3.0,0.0,8.0,1.0,0.0,25.0,4.0,0.0,0.0,2002,2400,0.664,1980-02-21,우투우타,3루수,3루수,18.0,9.0,0.257,0.311,0.41600000000000004,0.727,2003,350.0,0.665
이현곤,23.0,129.0,397.0,350.0,42.0,92.0,15.0,0.0,5.0,122.0,43.0,8.0,4.0,25.0,3.0,0.0,41.0,3.0,17.0,2.0,2003,2500,0.703,1980-02-21,우투우타,3루수,3루수,72.0,28.0,0.263,0.316,0.349,0.665,2004,116.0,0.743
이현곤,26.0,77.0,272.0,247.0,27.0,60.0,14.0,1.0,5.0,91.0,27.0,2.0,5.0,12.0,2.0,0.0,39.0,8.0,9.0,2.0,2006,5000,0.846,1980-02-21,우투우타,3루수,3루수,40.0,14.0,0.243,0.281,0.368,0.649,2007,453.0,0.812
이현곤,27.0,126.0,521.0,453.0,63.0,153.0,31.0,0.0,2.0,190.0,48.0,4.0,2.0,43.0,3.0,0.0,61.0,11.0,13.0,8.0,2007,6000,4.387,1980-02-21,우투우타,3루수,3루수,120.0,46.0,0.33799999999999997,0.39299999999999996,0.419,0.812,2008,393.0,0.643
이현곤,28.0,112.0,435.0,393.0,33.0,101.0,19.0,2.0,2.0,130.0,40.0,5.0,5.0,30.0,3.0,1.0,51.0,12.0,4.0,4.0,2008,12000,0.951,1980-02-21,우투우타,3루수,3루수,78.0,33.0,0.257,0.312,0.331,0.643,2009,363.0,0.64
이현곤,29.0,120.0,428.0,363.0,35.0,92.0,15.0,0.0,2.0,113.0,33.0,11.0,3.0,34.0,10.0,0.0,63.0,16.0,15.0,6.0,2009,10000,0.6,1980-02-21,우투우타,3루수,3루수,75.0,44.0,0.253,0.32899999999999996,0.311,0.64,2010,260.0,0.6559999999999999
이현곤,30.0,108.0,304.0,260.0,27.0,68.0,13.0,1.0,2.0,89.0,28.0,0.0,2.0,21.0,1.0,0.0,38.0,6.0,17.0,5.0,2010,13000,0.162,1980-02-21,우투우타,3루수,3루수,52.0,22.0,0.262,0.314,0.342,0.6559999999999999,2011,222.0,0.662
이현곤,31.0,104.0,257.0,222.0,24.0,59.0,10.0,1.0,1.0,74.0,17.0,1.0,1.0,20.0,2.0,0.0,38.0,4.0,11.0,2.0,2011,11000,0.875,1980-02-21,우투우타,3루수,3루수,47.0,22.0,0.266,0.32899999999999996,0.33299999999999996,0.662,2012,5.0,0.5329999999999999
이현곤,32.0,6.0,6.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2012,10500,-0.011,1980-02-21,우투우타,3루수,3루수,1.0,1.0,0.2,0.33299999999999996,0.2,0.5329999999999999,2013,139.0,0.685
이현곤,33.0,91.0,161.0,139.0,10.0,38.0,7.0,0.0,0.0,45.0,9.0,2.0,0.0,16.0,3.0,0.0,14.0,4.0,3.0,0.0,2013,15000,0.273,1980-02-21,우투우타,3루수,3루수,31.0,19.0,0.273,0.361,0.324,0.685,2014,11.0,0.182
김원섭,25.0,19.0,17.0,13.0,0.0,2.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,2003,2400,0.051,1978-12-18,우투좌타,우익수,좌익수,1.0,4.0,0.154,0.353,0.231,0.584,2004,34.0,0.589
김원섭,26.0,41.0,41.0,34.0,3.0,9.0,0.0,0.0,0.0,9.0,1.0,0.0,3.0,3.0,0.0,0.0,8.0,0.0,4.0,0.0,2004,2300,-0.184,1978-12-18,우투좌타,우익수,좌익수,9.0,3.0,0.265,0.324,0.265,0.589,2005,25.0,0.117
김원섭,27.0,28.0,26.0,25.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,2005,2800,-0.445,1978-12-18,우투좌타,우익수,좌익수,1.0,1.0,0.04,0.077,0.04,0.117,2006,181.0,0.7809999999999999
김원섭,28.0,94.0,213.0,181.0,26.0,61.0,5.0,3.0,0.0,72.0,13.0,12.0,2.0,14.0,0.0,0.0,27.0,2.0,17.0,1.0,2006,2800,1.412,1978-12-18,우투좌타,우익수,좌익수,53.0,14.0,0.337,0.38299999999999995,0.39799999999999996,0.7809999999999999,2007,313.0,0.66
김원섭,29.0,114.0,360.0,313.0,40.0,76.0,11.0,4.0,3.0,104.0,28.0,9.0,9.0,38.0,2.0,0.0,58.0,5.0,6.0,1.0,2007,5300,0.6509999999999999,1978-12-18,우투좌타,우익수,좌익수,58.0,40.0,0.243,0.32799999999999996,0.332,0.66,2008,344.0,0.767
김원섭,30.0,106.0,404.0,344.0,55.0,105.0,14.0,4.0,0.0,127.0,30.0,21.0,8.0,51.0,3.0,1.0,50.0,3.0,4.0,2.0,2008,4700,2.765,1978-12-18,우투좌타,우익수,좌익수,87.0,54.0,0.305,0.39799999999999996,0.369,0.767,2009,356.0,0.8590000000000001
김원섭,31.0,101.0,426.0,356.0,74.0,107.0,14.0,9.0,8.0,163.0,43.0,20.0,10.0,56.0,6.0,1.0,55.0,8.0,5.0,3.0,2009,9000,3.616,1978-12-18,우투좌타,우익수,좌익수,76.0,62.0,0.301,0.401,0.45799999999999996,0.8590000000000001,2010,353.0,0.688
김원섭,32.0,111.0,428.0,353.0,43.0,84.0,16.0,3.0,5.0,121.0,28.0,15.0,6.0,56.0,2.0,0.0,63.0,5.0,16.0,1.0,2010,17000,0.747,1978-12-18,우투좌타,우익수,좌익수,60.0,58.0,0.23800000000000002,0.345,0.34299999999999997,0.688,2011,269.0,0.718
김원섭,33.0,87.0,316.0,269.0,36.0,73.0,18.0,2.0,2.0,101.0,30.0,1.0,3.0,32.0,0.0,1.0,28.0,4.0,10.0,5.0,2011,14000,0.82,1978-12-18,우투좌타,우익수,좌익수,51.0,32.0,0.271,0.34299999999999997,0.375,0.718,2012,386.0,0.8109999999999999
김원섭,34.0,120.0,472.0,386.0,60.0,117.0,21.0,4.0,3.0,155.0,61.0,8.0,4.0,69.0,2.0,1.0,54.0,12.0,12.0,3.0,2012,13000,3.807,1978-12-18,우투좌타,우익수,좌익수,89.0,71.0,0.303,0.409,0.402,0.8109999999999999,2013,96.0,0.647
김원섭,35.0,42.0,119.0,96.0,12.0,18.0,8.0,0.0,1.0,29.0,12.0,1.0,0.0,23.0,0.0,0.0,20.0,0.0,0.0,0.0,2013,25000,0.236,1978-12-18,우투좌타,우익수,좌익수,9.0,23.0,0.188,0.345,0.302,0.647,2014,80.0,0.6539999999999999
김원섭,36.0,44.0,101.0,80.0,21.0,18.0,4.0,1.0,0.0,24.0,13.0,3.0,1.0,17.0,0.0,0.0,13.0,2.0,2.0,2.0,2014,25000,0.023,1978-12-18,우투좌타,우익수,좌익수,13.0,17.0,0.225,0.354,0.3,0.6539999999999999,2015,277.0,0.778
김원섭,37.0,110.0,341.0,277.0,45.0,74.0,13.0,3.0,5.0,108.0,33.0,8.0,5.0,53.0,3.0,0.0,46.0,5.0,6.0,2.0,2015,15000,1.4480000000000002,1978-12-18,우투좌타,우익수,좌익수,53.0,56.0,0.267,0.38799999999999996,0.39,0.778,2016,73.0,0.6359999999999999
이용규,19.0,52.0,70.0,62.0,3.0,8.0,1.0,0.0,0.0,9.0,2.0,1.0,3.0,4.0,2.0,0.0,21.0,0.0,1.0,1.0,2004,2400,-0.8059999999999999,1985-08-26,좌투좌타,중견수,중견수,7.0,6.0,0.129,0.203,0.145,0.348,2005,414.0,0.6930000000000001
이용규,20.0,124.0,479.0,414.0,57.0,110.0,17.0,2.0,5.0,146.0,37.0,31.0,10.0,39.0,9.0,0.0,64.0,6.0,14.0,3.0,2005,2000,1.46,1985-08-26,좌투좌타,중견수,중견수,86.0,48.0,0.266,0.34,0.353,0.6930000000000001,2006,485.0,0.8029999999999999
이용규,21.0,125.0,552.0,485.0,78.0,154.0,25.0,9.0,1.0,200.0,39.0,38.0,11.0,50.0,9.0,3.0,48.0,6.0,7.0,1.0,2006,5500,5.174,1985-08-26,좌투좌타,중견수,중견수,119.0,59.0,0.318,0.391,0.41200000000000003,0.8029999999999999,2007,439.0,0.6990000000000001
이용규,22.0,118.0,491.0,439.0,61.0,123.0,17.0,8.0,0.0,156.0,27.0,17.0,11.0,37.0,7.0,0.0,40.0,4.0,5.0,3.0,2007,11000,2.668,1985-08-26,좌투좌타,중견수,중견수,98.0,44.0,0.28,0.344,0.355,0.6990000000000001,2008,417.0,0.7829999999999999
이용규,23.0,106.0,473.0,417.0,62.0,130.0,24.0,6.0,0.0,166.0,38.0,28.0,9.0,47.0,3.0,1.0,37.0,4.0,6.0,0.0,2008,9000,4.232,1985-08-26,좌투좌타,중견수,중견수,100.0,50.0,0.312,0.385,0.39799999999999996,0.7829999999999999,2009,169.0,0.713
이용규,24.0,50.0,201.0,169.0,32.0,45.0,8.0,3.0,0.0,59.0,14.0,10.0,4.0,22.0,4.0,1.0,21.0,1.0,6.0,0.0,2009,15000,0.779,1985-08-26,좌투좌타,중견수,중견수,34.0,26.0,0.266,0.364,0.349,0.713,2010,472.0,0.769
이용규,25.0,129.0,555.0,472.0,74.0,145.0,19.0,1.0,3.0,175.0,51.0,25.0,12.0,64.0,9.0,2.0,50.0,10.0,7.0,3.0,2010,16000,3.837,1985-08-26,좌투좌타,중견수,중견수,122.0,73.0,0.307,0.39799999999999996,0.371,0.769,2011,421.0,0.8280000000000001
이용규,26.0,111.0,503.0,421.0,84.0,140.0,16.0,2.0,3.0,169.0,33.0,30.0,6.0,63.0,9.0,2.0,33.0,5.0,7.0,3.0,2011,20000,5.541,1985-08-26,좌투좌타,중견수,중견수,119.0,72.0,0.33299999999999996,0.42700000000000005,0.401,0.8280000000000001,2012,491.0,0.7090000000000001
이용규,27.0,125.0,580.0,491.0,86.0,139.0,14.0,2.0,2.0,163.0,37.0,44.0,12.0,66.0,10.0,0.0,38.0,9.0,10.0,3.0,2012,30000,4.5,1985-08-26,좌투좌타,중견수,중견수,121.0,76.0,0.28300000000000003,0.377,0.332,0.7090000000000001,2013,390.0,0.742
이용규,28.0,100.0,453.0,390.0,74.0,115.0,20.0,1.0,2.0,143.0,22.0,21.0,9.0,44.0,7.0,0.0,37.0,4.0,10.0,2.0,2013,34000,2.825,1985-08-26,좌투좌타,중견수,중견수,92.0,51.0,0.295,0.375,0.36700000000000005,0.742,2014,358.0,0.7290000000000001
이용규,29.0,104.0,418.0,358.0,62.0,103.0,12.0,4.0,0.0,123.0,20.0,12.0,11.0,52.0,5.0,0.0,46.0,5.0,2.0,1.0,2014,70000,0.08900000000000001,1985-08-26,좌투좌타,중견수,중견수,87.0,57.0,0.28800000000000003,0.385,0.344,0.7290000000000001,2015,493.0,0.851
이용규,30.0,124.0,585.0,493.0,94.0,168.0,15.0,7.0,4.0,209.0,42.0,28.0,10.0,68.0,9.0,5.0,45.0,4.0,11.0,4.0,2015,70000,5.195,1985-08-26,좌투좌타,중견수,중견수,142.0,77.0,0.341,0.42700000000000005,0.424,0.851,2016,452.0,0.872
이용규,31.0,113.0,530.0,452.0,98.0,159.0,20.0,4.0,3.0,196.0,41.0,21.0,11.0,63.0,7.0,1.0,29.0,7.0,7.0,1.0,2016,70000,3.972,1985-08-26,좌투좌타,중견수,중견수,132.0,70.0,0.35200000000000004,0.43799999999999994,0.434,0.872,2017,179.0,0.65
이용규,32.0,57.0,200.0,179.0,31.0,47.0,8.0,1.0,0.0,57.0,12.0,10.0,3.0,17.0,2.0,0.0,20.0,4.0,1.0,1.0,2017,90000,0.147,1985-08-26,좌투좌타,중견수,중견수,38.0,19.0,0.263,0.332,0.318,0.65,2018,491.0,0.7110000000000001
최희섭,28.0,52.0,220.0,199.0,20.0,67.0,17.0,0.0,7.0,105.0,46.0,3.0,1.0,18.0,0.0,0.0,37.0,9.0,0.0,3.0,2007,2400,2.092,1979-03-16,좌투좌타,지명타자,1루수,43.0,18.0,0.337,0.386,0.528,0.914,2008,188.0,0.6409999999999999
최희섭,29.0,55.0,207.0,188.0,17.0,43.0,2.0,1.0,6.0,65.0,22.0,4.0,3.0,15.0,3.0,2.0,41.0,4.0,0.0,1.0,2008,35000,-0.259,1979-03-16,좌투좌타,지명타자,1루수,34.0,18.0,0.22899999999999998,0.295,0.34600000000000003,0.6409999999999999,2009,435.0,1.024
최희섭,30.0,131.0,545.0,435.0,98.0,134.0,23.0,0.0,33.0,256.0,100.0,2.0,4.0,96.0,7.0,13.0,108.0,14.0,0.0,7.0,2009,20000,5.134,1979-03-16,좌투좌타,지명타자,1루수,78.0,103.0,0.308,0.435,0.589,1.024,2010,444.0,0.88
최희섭,31.0,126.0,532.0,444.0,78.0,127.0,22.0,1.0,21.0,214.0,84.0,4.0,3.0,81.0,4.0,7.0,109.0,17.0,0.0,3.0,2010,40000,3.631,1979-03-16,좌투좌타,지명타자,1루수,83.0,85.0,0.28600000000000003,0.39799999999999996,0.48200000000000004,0.88,2011,242.0,0.8380000000000001
최희섭,32.0,70.0,282.0,242.0,36.0,68.0,14.0,1.0,9.0,111.0,37.0,1.0,1.0,39.0,0.0,2.0,61.0,7.0,0.0,1.0,2011,40000,1.886,1979-03-16,좌투좌타,지명타자,1루수,44.0,39.0,0.281,0.379,0.45899999999999996,0.8380000000000001,2012,246.0,0.7859999999999999
최희섭,33.0,80.0,301.0,246.0,31.0,62.0,17.0,0.0,7.0,100.0,42.0,1.0,1.0,50.0,2.0,5.0,53.0,9.0,0.0,3.0,2012,17000,1.7180000000000002,1979-03-16,좌투좌타,지명타자,1루수,38.0,52.0,0.252,0.379,0.40700000000000003,0.7859999999999999,2013,252.0,0.8440000000000001
이범호,19.0,69.0,86.0,74.0,11.0,12.0,7.0,0.0,1.0,22.0,3.0,1.0,0.0,10.0,1.0,0.0,21.0,2.0,0.0,1.0,2000,2400,-0.061,1981-11-25,우투우타,3루수,3루수,4.0,11.0,0.162,0.267,0.297,0.5640000000000001,2001,138.0,0.589
이범호,20.0,71.0,159.0,138.0,22.0,27.0,7.0,1.0,3.0,45.0,16.0,2.0,4.0,11.0,2.0,0.0,25.0,3.0,7.0,1.0,2001,2000,-0.37,1981-11-25,우투우타,3루수,3루수,16.0,13.0,0.196,0.263,0.326,0.589,2002,296.0,0.773
이범호,21.0,111.0,329.0,296.0,41.0,77.0,20.0,2.0,11.0,134.0,35.0,5.0,1.0,24.0,3.0,1.0,57.0,5.0,4.0,2.0,2002,2400,2.015,1981-11-25,우투우타,3루수,3루수,44.0,27.0,0.26,0.32,0.45299999999999996,0.773,2003,323.0,0.7490000000000001
이범호,22.0,107.0,384.0,323.0,46.0,77.0,19.0,1.0,11.0,131.0,38.0,2.0,6.0,47.0,5.0,1.0,63.0,6.0,8.0,1.0,2003,3500,1.707,1981-11-25,우투우타,3루수,3루수,46.0,52.0,0.23800000000000002,0.34299999999999997,0.406,0.7490000000000001,2004,481.0,0.907
이범호,23.0,133.0,541.0,481.0,80.0,148.0,35.0,3.0,23.0,258.0,74.0,6.0,3.0,48.0,3.0,1.0,80.0,8.0,5.0,4.0,2004,4500,5.6110000000000015,1981-11-25,우투우타,3루수,3루수,87.0,51.0,0.308,0.371,0.536,0.907,2005,444.0,0.871
이범호,24.0,126.0,513.0,444.0,69.0,121.0,27.0,1.0,26.0,228.0,68.0,6.0,2.0,53.0,9.0,0.0,94.0,8.0,1.0,6.0,2005,10500,4.9460000000000015,1981-11-25,우투우타,3루수,3루수,67.0,62.0,0.273,0.35700000000000004,0.514,0.871,2006,421.0,0.8260000000000001
이범호,25.0,126.0,497.0,421.0,53.0,108.0,25.0,1.0,20.0,195.0,73.0,0.0,2.0,65.0,7.0,2.0,87.0,11.0,1.0,3.0,2006,16000,4.752,1981-11-25,우투우타,3루수,3루수,62.0,72.0,0.257,0.363,0.46299999999999997,0.8260000000000001,2007,418.0,0.792
이범호,26.0,126.0,505.0,418.0,57.0,103.0,14.0,0.0,21.0,180.0,63.0,2.0,0.0,72.0,5.0,1.0,73.0,14.0,6.0,4.0,2007,23000,3.901,1981-11-25,우투우타,3루수,3루수,68.0,77.0,0.24600000000000002,0.361,0.431,0.792,2008,434.0,0.8440000000000001
이범호,27.0,125.0,508.0,434.0,80.0,120.0,21.0,3.0,19.0,204.0,77.0,12.0,1.0,61.0,9.0,0.0,50.0,18.0,0.0,4.0,2008,21000,5.149,1981-11-25,우투우타,3루수,3루수,77.0,70.0,0.276,0.374,0.47,0.8440000000000001,2009,436.0,0.8740000000000001
이범호,30.0,101.0,405.0,318.0,63.0,96.0,21.0,0.0,17.0,168.0,77.0,2.0,0.0,75.0,7.0,3.0,56.0,8.0,0.0,5.0,2011,40000,5.537000000000001,1981-11-25,우투우타,3루수,3루수,58.0,82.0,0.302,0.44,0.528,0.968,2012,140.0,0.79
이범호,31.0,42.0,171.0,140.0,13.0,41.0,7.0,0.0,2.0,54.0,19.0,1.0,0.0,27.0,1.0,2.0,23.0,3.0,0.0,3.0,2012,49500,1.548,1981-11-25,우투우타,3루수,3루수,32.0,28.0,0.293,0.40399999999999997,0.386,0.79,2013,436.0,0.802
이범호,32.0,122.0,516.0,436.0,56.0,108.0,17.0,0.0,24.0,197.0,73.0,0.0,2.0,62.0,9.0,3.0,79.0,18.0,4.0,5.0,2013,43500,3.346,1981-11-25,우투우타,3루수,3루수,67.0,71.0,0.248,0.35,0.452,0.802,2014,350.0,0.857
이범호,33.0,105.0,406.0,350.0,47.0,94.0,23.0,0.0,19.0,174.0,82.0,2.0,2.0,41.0,11.0,1.0,89.0,9.0,0.0,4.0,2014,45000,2.345,1981-11-25,우투우타,3루수,3루수,52.0,52.0,0.26899999999999996,0.36,0.49700000000000005,0.857,2015,437.0,0.8909999999999999
이범호,34.0,138.0,514.0,437.0,60.0,118.0,25.0,0.0,28.0,227.0,79.0,3.0,4.0,57.0,16.0,1.0,91.0,16.0,0.0,4.0,2015,65000,2.778,1981-11-25,우투우타,3루수,3루수,65.0,73.0,0.27,0.37200000000000005,0.519,0.8909999999999999,2016,484.0,0.953
이범호,35.0,138.0,560.0,484.0,93.0,150.0,23.0,0.0,33.0,272.0,108.0,1.0,1.0,60.0,9.0,7.0,57.0,15.0,0.0,7.0,2016,65000,4.629,1981-11-25,우투우타,3루수,3루수,94.0,69.0,0.31,0.391,0.562,0.953,2017,382.0,0.87
이범호,36.0,115.0,447.0,382.0,57.0,104.0,14.0,0.0,25.0,193.0,89.0,0.0,0.0,52.0,7.0,3.0,81.0,9.0,0.0,6.0,2017,65000,2.592,1981-11-25,우투우타,3루수,3루수,65.0,59.0,0.272,0.365,0.505,0.87,2018,332.0,0.848
